timestep	potential_energy	temperature
486500	3.520073933	0.3841704187
486600	3.09840529	0.3977229214
486700	3.77339251	0.2566408964
486800	3.37981975	0.2744806301
486900	3.403520216	0.2178239484
487000	4.975011418	0.2086464629
487100	2.68045005	0.2530806297
487200	2.950042241	0.2933376814
487300	3.397278798	0.2431887213
487400	3.492935959	0.3213318035
487500	3.156215995	0.2684974735
487600	2.982254894	0.2990870117
487700	1.552086148	0.4042580969
487800	2.504414882	0.3231760019
487900	3.826014016	0.2031812898
488000	2.186089937	0.2896535463
488100	3.110604168	0.1842417551
488200	1.863214306	0.2978384046
488300	2.324657112	0.309932285
488400	2.683507664	0.2361404321
488500	1.568602428	0.3712302096
488600	2.597874252	0.3322085237
488700	3.567493405	0.2396541946
488800	3.495413147	0.209239548
488900	3.375721578	0.3163791373
489000	3.746143393	0.3198465033
489100	4.331552502	0.2190436029
489200	3.468413484	0.2813349414
489300	3.577319809	0.2685515123
489400	2.162919406	0.3648902674
489500	2.496926536	0.3266922825
489600	2.612928699	0.2803296345
489700	3.115204343	0.2417724536
489800	3.016757817	0.2406318035
489900	2.444877327	0.1986769426
490000	2.231731638	0.2723616703
490100	2.906916127	0.2117892889
490200	1.778763121	0.2550775175
490300	1.807334755	0.1983927375
490400	2.601682016	0.1417479932
490500	2.317176033	0.191147922
490600	2.37832776	0.2141597848
490700	1.555793877	0.2566953138
490800	2.109839101	0.2608200872
490900	2.413311434	0.2389826909
491000	2.265804315	0.1712462062
491100	2.151971398	0.2606173588
491200	1.838471728	0.2245191518
491300	1.363430666	0.2421027201
491400	2.263288853	0.1750412693
491500	2.523069727	0.2218908625
491600	2.457395734	0.195411984
491700	2.055902277	0.148184286
491800	2.243851855	0.1237305959
491900	1.823374211	0.172961945
492000	2.363790172	0.1974302309
492100	2.245469961	0.2237257713
492200	1.180635031	0.2421562632
492300	1.952115062	0.1369850957
492400	2.464940995	0.1000445994
492500	2.267663826	0.1919432536
492600	2.311414166	0.1774125245
492700	2.280700013	0.1579056682
492800	3.007753462	0.1604395541
492900	2.46869301	0.2488058062
493000	3.548089585	0.2399265278
493100	2.721370884	0.3006626724
493200	2.087160671	0.2147454455
493300	2.369125155	0.186857098
493400	2.253740197	0.1965067688
493500	1.994602314	0.1409602115
493600	1.291694617	0.175998265
493700	2.342475231	0.1511064939
493800	1.630477196	0.1348539474
493900	1.510850882	0.1621436094
494000	2.190535176	0.1051644637
494100	1.876284228	0.1983641438
494200	2.780168309	0.1618373099
494300	2.093167712	0.1683370975
494400	1.445154781	0.2521240997
494500	3.278125024	0.2026757904
494600	3.578090407	0.2003814097
494700	2.704124571	0.2340418608
494800	4.01253774	0.2357979621
494900	3.410853919	0.2289555899
495000	2.476702712	0.3320511287
495100	3.191453651	0.2826039837
495200	2.624093349	0.2256047502
495300	3.235951744	0.2087572166
495400	1.710360607	0.2296942353
495500	1.99000458	0.154412787
495600	2.126749248	0.1288618225
495700	1.455612131	0.18630931
495800	1.953955982	0.1480560698
495900	2.349815548	0.1293937498
496000	1.54818386	0.1561852815
496100	1.528461974	0.1308394443
496200	1.507011725	0.09849663678
496300	1.466006221	0.1196449054
496400	1.608276518	0.1054935731
496500	1.621953425	0.1090050591
496600	1.291508018	0.1089663985
496700	1.976089515	0.1431468314
496800	2.417925169	0.1307727313
496900	1.623294446	0.1450950979
497000	1.99239446	0.175157164
497100	2.681585052	0.1090357733
497200	1.973064707	0.1174463478
497300	1.818715537	0.1625705762
497400	1.996295152	0.2515505132
497500	2.021897931	0.1954646711
497600	2.061452536	0.1934731579
497700	2.458487446	0.1960915597
497800	2.881690197	0.1581491051
497900	2.035220336	0.2899345057
498000	2.432027506	0.2364463363
498100	2.428554728	0.2051673215
498200	2.147794395	0.1669553192
498300	2.015304839	0.2427272559
498400	2.608100477	0.2832066496
498500	2.413396907	0.2274064253
498600	3.116493541	0.2551906644
498700	2.339640367	0.2677133992
498800	2.35151442	0.2197542347
498900	2.154572415	0.2565606908
499000	2.926930507	0.1568231036
499100	2.72773033	0.1799235716
499200	1.810609706	0.2373843692
499300	2.813361738	0.1471566744
499400	2.141814693	0.1821126196
499500	2.013985106	0.1927633924
499600	1.5165879	0.1649878873
499700	1.826812102	0.1213130643
499800	1.640607291	0.1518155567
499900	2.348240991	0.1216656847
500000	2.494507938	0.1356865834
500100	2.576847498	0.1599907971
500200	2.160788322	0.2193960455
500300	1.944668851	0.2444103525
500400	2.553955981	0.180362582
500500	2.430500459	0.1644848234
500600	2.606156769	0.2269496946
500700	3.404890775	0.2076576389
500800	4.147229519	0.2269262067
500900	4.769440508	0.2024949459
501000	5.058428966	0.2207404623
501100	4.1216109	0.2629711537
501200	3.518467569	0.3415433959
501300	5.252084723	0.2486361446
501400	3.263588188	0.3649089112
501500	5.30955765	0.2201034703
501600	3.086993771	0.2318628348
501700	3.03892226	0.1267276215
501800	2.301340485	0.1727959552
501900	2.825135361	0.2373615092
502000	2.642131662	0.2188652535
502100	3.740342823	0.1181560972
502200	2.410573323	0.2261124053
502300	2.164019198	0.2559248817
502400	2.240703729	0.2067967248
502500	2.134968184	0.1127463644
502600	2.096755084	0.1836796273
502700	2.712202309	0.189357604
502800	1.534419685	0.2694721197
502900	2.58182104	0.2191860701
503000	1.828623182	0.1767103508
503100	1.451505485	0.2191374305
503200	2.247801439	0.2311520245
503300	1.558364184	0.2615886729
503400	1.828535241	0.1969492357
503500	1.826371988	0.1656290997
503600	2.538899979	0.1609075143
503700	1.573340534	0.1768540608
503800	1.383595918	0.1981408424
503900	2.12422909	0.1917267468
504000	2.336122487	0.2019844347
504100	2.274463878	0.168757089
504200	2.294461219	0.1678014582
504300	2.202208822	0.1994325523
504400	3.093763009	0.1271491732
504500	3.236739568	0.1890658733
504600	2.062255531	0.2031819308
504700	2.319928456	0.1606036988
504800	2.684617329	0.111075223
504900	2.411311817	0.1366815268
505000	1.142599087	0.1794056456
505100	1.601056468	0.1905954956
505200	2.967381017	0.2359762716
505300	2.33656359	0.2140434238
505400	2.563198148	0.2424790001
505500	3.154986793	0.2848378308
505600	2.990959368	0.2515851913
505700	3.583774439	0.2459454853
505800	3.185628317	0.2604098196
505900	2.980344621	0.2878920993
506000	2.556548535	0.2527359419
506100	1.872352395	0.3872750412
506200	1.959803301	0.2595575076
506300	2.237497531	0.2283797183
506400	1.919305669	0.1615165826
506500	1.832898763	0.1806018254
506600	1.204197536	0.2219404392
506700	1.436173643	0.1552550426
506800	2.402297196	0.1435176484
506900	2.477966769	0.1625282148
507000	1.596832645	0.1995543591
507100	2.556561229	0.1062980357
507200	2.070391445	0.1470871918
507300	2.875678589	0.1007285539
507400	2.729129564	0.1008697373
507500	2.328448857	0.1437791403
507600	3.040259191	0.1766257278
507700	3.068399074	0.2590250992
507800	2.735949791	0.312882348
507900	2.586199815	0.3296172683
508000	2.799332969	0.1589428642
508100	2.593054687	0.235993982
508200	3.022978912	0.2341112042
508300	2.195343939	0.2069376718
508400	1.845866788	0.1779297488
508500	2.363739192	0.1360913478
508600	1.287562364	0.3088370288
508700	1.715454637	0.3144499149
508800	2.336547036	0.2875117657
508900	1.85653812	0.2775704345
509000	2.156111666	0.2242366308
509100	3.528918503	0.1984601299
509200	2.871954287	0.1828249389
509300	1.597979729	0.195634779
509400	2.141997118	0.135485763
509500	2.106566179	0.1293924978
509600	1.364036708	0.1694937945
509700	1.756042516	0.1526902179
509800	2.241426826	0.1781710583
509900	2.095789991	0.1460505733
510000	2.011695354	0.2452394277
510100	3.133787779	0.1560346956
510200	3.201268169	0.1924331181
510300	2.60231925	0.1711134064
510400	2.402428566	0.2195071361
510500	2.559699812	0.1422242615
510600	2.211581205	0.2044821622
510700	1.789527449	0.2545855768
510800	2.113362878	0.2515897858
510900	1.72994945	0.2643611889
511000	2.723256927	0.3115661719
511100	1.668567095	0.3983309569
511200	3.494430434	0.3162238242
511300	3.759016152	0.3127823303
511400	2.591567507	0.3078229974
511500	3.11149643	0.2580547928
511600	2.541956866	0.2725290386
511700	1.351348898	0.396350117
511800	2.436962617	0.2551059449
511900	1.756755061	0.2861883449
512000	2.951336782	0.2099630497
512100	2.471816005	0.2845868292
512200	2.438465679	0.2189196592
512300	3.079557907	0.1604466381
512400	3.107436694	0.1445633001
512500	1.99175785	0.2665524565
512600	3.613457344	0.1365278745
512700	3.171494897	0.2624085382
512800	2.783422813	0.2920613592
512900	3.226876063	0.204461768
513000	2.41023677	0.2542392513
513100	1.789186492	0.3559478728
513200	3.628553325	0.1926906588
513300	3.677078595	0.251215718
513400	4.685732657	0.2265644156
513500	3.69396338	0.1392877529
513600	2.79863428	0.2021034025
513700	2.08232193	0.1457990218
513800	2.584949795	0.189581002
513900	3.569133703	0.1278996956
514000	1.507101743	0.3080729088
514100	2.879309504	0.2810488457
514200	1.721303431	0.415106297
514300	3.352409967	0.2735436052
514400	2.746378391	0.3209271214
514500	3.085966454	0.2592162106
514600	3.196515741	0.2035486025
514700	1.89121086	0.2903165227
514800	1.403385472	0.2822833586
514900	1.985032733	0.1500790492
515000	2.136713539	0.1893595279
515100	2.236013313	0.1248517561
515200	2.278771971	0.1826881718
515300	1.909703294	0.1829119439
515400	2.293295799	0.11505718
515500	1.604004043	0.1743417816
515600	1.347382425	0.1257302
515700	1.465983363	0.1760055228
515800	1.531099508	0.2047409833
515900	2.044769468	0.2484554347
516000	1.71850478	0.2292794516
516100	2.311115605	0.2396043309
516200	3.032203969	0.194882668
516300	2.799805807	0.2028502446
516400	2.238769105	0.2033996314
516500	3.236524558	0.1150808109
516600	1.747544392	0.223894891
516700	2.682058893	0.2629960737
516800	3.370550355	0.1907663434
516900	3.247291441	0.2046812481
517000	3.104168182	0.1950947009
517100	1.565712859	0.3202090312
517200	3.308136204	0.2710147718
517300	3.08723806	0.3074846942
517400	2.766549466	0.2983014698
517500	3.447706691	0.253963311
517600	3.341555608	0.2344082511
517700	3.334466905	0.2348700932
517800	1.810447529	0.2259835396
517900	1.952755912	0.2428815824
518000	2.518651039	0.216058708
518100	1.809160105	0.2115879804
518200	1.936907706	0.2336084044
518300	1.805102534	0.226481628
518400	2.515815991	0.2177702266
518500	2.485570884	0.1989611008
518600	2.194793371	0.2638325989
518700	1.585081705	0.3025538684
518800	2.320652357	0.2546190821
518900	2.135996849	0.2723453334
519000	1.951019617	0.2464289512
519100	1.368038254	0.2359985491
519200	2.257418656	0.1418644797
519300	2.829520931	0.1304013591
519400	2.751641776	0.1169187044
519500	3.297035079	0.09132145415
519600	1.418055481	0.2695201304
519700	2.302068755	0.1474005228
519800	1.960633196	0.1750838696
519900	2.422527468	0.1475821722
520000	2.400536317	0.1937395134
520100	3.808244794	0.1236341132
520200	2.538951534	0.160766064
520300	1.640220154	0.2289800339
520400	1.880735163	0.1297286923
520500	2.753201745	0.1296511014
520600	1.87616376	0.1645983254
520700	2.441985883	0.1865419296
520800	2.039922374	0.2089447187
520900	2.473517052	0.1462430627
521000	3.000196076	0.1526312854
521100	2.772844537	0.1881245188
521200	3.334915426	0.1521382493
521300	2.805394726	0.1963809496
521400	2.423368689	0.226019282
521500	1.710139403	0.2067867258
521600	3.118722725	0.1561236168
521700	2.837635642	0.1789220121
521800	2.65040159	0.1331376116
521900	2.155376525	0.1457737827
522000	2.010761122	0.2372373207
522100	4.745981488	0.1913660433
522200	3.203160144	0.2408715667
522300	2.930818721	0.2632942733
522400	3.590596649	0.218023732
522500	3.427986901	0.2027615117
522600	2.928506004	0.1532328207
522700	1.561985767	0.2325025354
522800	2.274115255	0.1740572847
522900	1.92617109	0.1956836297
523000	2.916923332	0.1382797418
523100	2.677489616	0.1520987718
523200	1.407254693	0.2267674071
523300	2.051156368	0.1814224722
523400	2.3460263	0.1359465497
523500	1.418382937	0.143115027
523600	1.38538554	0.140462342
523700	1.703338018	0.1558502003
523800	1.489355985	0.1872302219
523900	1.831326279	0.183639626
524000	2.346778514	0.1765464525
524100	3.039111423	0.1294414308
524200	3.141498507	0.1287644727
524300	3.037281673	0.2027274117
524400	3.552937354	0.2718499735
524500	3.613764628	0.1943330408
524600	3.303305793	0.2407874434
524700	3.343647212	0.2374596021
524800	2.444360475	0.3303423761
524900	3.354014216	0.2421828348
525000	1.619672397	0.3013008504
525100	3.075290796	0.2294268508
525200	2.996330684	0.2465167398
525300	2.323062027	0.2881363706
525400	3.578168894	0.186346566
525500	3.152484612	0.1803444646
525600	2.203071703	0.2042743043
525700	1.710836775	0.2492362045
525800	2.135555634	0.2319503802
525900	2.100414685	0.1888398059
526000	1.962482852	0.2010958381
526100	1.743160337	0.1681103605
526200	2.371224015	0.141371213
526300	2.190473998	0.1784112848
526400	1.52065654	0.1861340886
526500	1.261655438	0.1580796638
526600	1.70495999	0.1608712896
526700	2.14076198	0.1097895256
526800	1.948049051	0.146905497
526900	1.556148692	0.1660737993
527000	2.522717367	0.1425628762
527100	2.238658128	0.1463693882
527200	1.828231107	0.2225938872
527300	1.466148267	0.2795203137
527400	1.532572033	0.1927322959
527500	1.608939367	0.1626059348
527600	2.372025181	0.1169636019
527700	2.103085639	0.2015286126
527800	1.968652293	0.1335219986
527900	1.619784019	0.18053336
528000	1.665345224	0.1748884893
528100	1.549588343	0.1079809858
528200	1.442018766	0.2098173475
528300	1.943064932	0.1551813518
528400	1.943324058	0.1547896412
528500	1.269231385	0.1435300188
528600	1.666934455	0.1339333982
528700	1.918794369	0.1244349613
528800	1.904442011	0.1914438748
528900	2.110525749	0.247403573
529000	2.03299545	0.2635933921
529100	2.713783984	0.1891653969
529200	3.841494527	0.1103471281
529300	2.265952444	0.1960373211
529400	1.368474825	0.2545409037
529500	1.921634593	0.1853777465
529600	2.531389905	0.1740786488
529700	1.809431283	0.174679852
529800	2.255198613	0.1945439763
529900	3.169766952	0.1689664111
530000	3.417363682	0.1115065332
530100	2.731137831	0.1546132024
530200	1.548878185	0.2186130266
530300	1.818816871	0.1960292312
530400	1.655492664	0.1128440982
530500	1.892711022	0.1896782309
530600	2.568451526	0.1306441042
530700	2.85761946	0.09640203336
530800	2.475985777	0.1972006142
530900	1.944187115	0.2584798771
531000	2.250739845	0.1731683176
531100	2.54572913	0.08915274484
531200	1.800091903	0.19914811
531300	2.007135306	0.1839474916
531400	3.419276231	0.179355829
531500	2.557551622	0.1838421476
531600	2.212098378	0.2392663186
531700	2.079385767	0.2128785366
531800	1.829472946	0.1732509168
531900	1.925098726	0.1303617989
532000	3.104610454	0.1205903538
532100	2.917268927	0.1094894544
532200	2.020952497	0.143198351
532300	2.191820937	0.1192602636
532400	1.937769705	0.1782657168
532500	1.412126629	0.1765377612
532600	1.733715969	0.2093540033
532700	2.061985053	0.2148192491
532800	2.97448886	0.2287159824
532900	2.769828368	0.290036059
533000	2.066304262	0.354099998
533100	2.486979678	0.2736119891
533200	2.311215203	0.2403421117
533300	2.173610277	0.2263043612
533400	1.847031325	0.1885797917
533500	1.553355971	0.1219610149
533600	1.201680312	0.178378163
533700	2.144231281	0.1542104214
533800	2.2016198	0.1795059128
533900	1.807205462	0.2301049578
534000	3.049142941	0.1896041118
534100	2.001299191	0.2227206615
534200	2.959016386	0.1613684245
534300	2.741334037	0.2409710571
534400	3.275548264	0.2107422759
534500	3.581404612	0.159792681
534600	3.171500948	0.2039856806
534700	2.527097332	0.2540114143
534800	2.921408915	0.1942051148
534900	3.208377975	0.1814999254
535000	2.190407366	0.2607729129
535100	2.330832174	0.2668016574
535200	2.003011243	0.3010689993
535300	2.459230636	0.2466340178
535400	2.249863965	0.2178590325
535500	2.597536007	0.1384507306
535600	2.678122987	0.1344174245
535700	2.720803997	0.1511980378
535800	2.140917246	0.1662011817
535900	2.608611256	0.1518307264
536000	2.764082032	0.1238888376
536100	2.43164453	0.09257096767
536200	2.684635256	0.15271059
536300	1.411049872	0.2377843323
536400	1.34447342	0.3089107293
536500	3.434374679	0.1924234692
536600	2.344538899	0.1906826739
536700	2.427903203	0.2156052634
536800	2.674513408	0.2280546901
536900	2.517479318	0.2275769878
537000	2.353407963	0.3005159069
537100	3.004133597	0.1867809735
537200	2.789643671	0.1994226776
537300	1.985690548	0.2085199735
537400	2.01059416	0.156115725
537500	2.9009252	0.1457219418
537600	3.396304352	0.1724757433
537700	2.309444903	0.2232997443
537800	2.334880883	0.1825817931
537900	1.84475457	0.1723656987
538000	1.482259124	0.1929201195
538100	2.960425536	0.1754186277
538200	2.534673518	0.2006628288
538300	1.840378409	0.239702899
538400	2.490063806	0.2541313206
538500	4.107431189	0.1864813582
538600	2.465186444	0.2450283525
538700	2.392810687	0.2633361121
538800	3.670073997	0.2399048059
538900	3.439264581	0.3092012464
539000	3.747699636	0.2021450796
539100	3.703930337	0.1294196904
539200	2.173370249	0.2153258613
539300	2.333904055	0.1908616947
539400	1.792551353	0.2540367921
539500	1.969508457	0.2506188595
539600	3.231330821	0.1964111472
539700	2.412834142	0.3383930667
539800	2.682412997	0.3636041396
539900	2.705264601	0.278967484
540000	2.520698013	0.2584557742
540100	2.306674525	0.2418627661
540200	2.469164519	0.1667056823
540300	2.089075559	0.2283385452
540400	1.804637461	0.2068280486
540500	1.881693234	0.1791595884
540600	2.08681699	0.1682691079
540700	2.248194619	0.1519304407
540800	1.971999371	0.1965251575
540900	1.182716625	0.2565899222
541000	2.186615892	0.1792931047
541100	2.895216789	0.1484426793
541200	3.057582927	0.2469271346
541300	2.458408438	0.2720479356
541400	3.901846995	0.1852529221
541500	2.523848343	0.2457378175
541600	2.960344809	0.1888397163
541700	2.843826912	0.181101388
541800	3.280063538	0.2308367765
541900	2.898720448	0.1880154459
542000	2.916527276	0.2085058616
542100	3.401030881	0.1233034128
542200	3.017808636	0.121391047
542300	1.278689553	0.217790168
542400	2.416824178	0.14275474
542500	2.244763746	0.1659983909
542600	1.755456432	0.2287847398
542700	2.832333362	0.1547886648
542800	2.855931953	0.1464642371
542900	3.016360077	0.1800810984
543000	2.396586159	0.2498142346
543100	3.024319675	0.2041716546
543200	3.12151679	0.2123561318
543300	1.939496461	0.2703033641
543400	1.958030589	0.308680632
543500	3.227616482	0.1800327788
543600	2.032727115	0.2313290752
543700	2.649853833	0.2320015344
543800	2.264576015	0.3224838556
543900	3.511785046	0.2242434135
544000	2.797789805	0.2020577799
544100	1.753712109	0.3161337852
544200	2.364479623	0.2867522115
544300	3.060684685	0.2255796146
544400	4.488430048	0.2110002938
544500	3.24691397	0.239933347
544600	2.729034361	0.2866894256
544700	5.243239909	0.1768711897
544800	4.542228032	0.2784539809
544900	4.029102416	0.2783468722
545000	3.727128284	0.3023272989
545100	2.763212962	0.3783863397
545200	2.429808751	0.3351500193
545300	3.471106479	0.2110738223
545400	2.735886932	0.178117806
545500	2.808514145	0.1197063844
545600	1.76002628	0.1488482116
545700	1.778960553	0.1541947625
545800	2.534565612	0.1130461609
545900	2.416931658	0.1181310995
546000	2.040994891	0.1598377903
546100	2.785598559	0.1058322601
546200	2.121025829	0.1555261451
546300	1.709661543	0.1499665365
546400	2.517569614	0.09473287645
546500	1.842655899	0.1960706921
546600	1.870423014	0.1829222369
546700	1.820891416	0.1408528603
546800	0.9408617578	0.1816387398
546900	1.350876285	0.1716437693
547000	1.910663169	0.1143036062
547100	2.144589606	0.1146928999
547200	1.774461158	0.1373428494
547300	1.69726981	0.2344643414
547400	1.705035469	0.211734593
547500	2.808783745	0.1139175232
547600	2.593181773	0.1869216922
547700	2.106715669	0.2297191147
547800	2.814278043	0.1344180931
547900	2.496582933	0.1353605052
548000	2.165913073	0.1974960301
548100	1.501156807	0.2771050042
548200	2.696339796	0.1804067823
548300	3.238421479	0.1121142886
548400	2.281370099	0.1479102872
548500	1.770791942	0.1819319077
548600	2.548009688	0.1615474325
548700	2.595127959	0.1531858597
548800	1.06798944	0.2482549933
548900	1.728160033	0.2252982346
549000	2.735256901	0.1818034277
549100	1.730392822	0.2456127276
549200	1.664226345	0.2874790162
549300	1.805955877	0.2235257274
549400	2.335712116	0.2394751799
549500	3.292967022	0.21979043
549600	1.767069927	0.2850259992
549700	0.9381748411	0.322935276
549800	1.830764818	0.2779059688
549900	1.918238306	0.3191675717
550000	3.874888762	0.1972379127
550100	3.248472925	0.2394056578
550200	4.148418137	0.1473056612
550300	2.793307186	0.2613186923
550400	2.673655001	0.241650883
550500	4.311572799	0.1711789238
550600	2.249989607	0.2812256605
550700	2.379003049	0.2215383644
550800	2.338991234	0.2232716533
550900	2.654173127	0.1294924973
551000	2.859621371	0.124317682
551100	3.030061367	0.1439733012
551200	2.761815844	0.1551571505
551300	2.175274457	0.1536647146
551400	2.945424734	0.1751060027
551500	1.555743573	0.2035758667
551600	2.596634539	0.1000807046
551700	1.626432907	0.1077419744
551800	0.9709443671	0.1432200318
551900	1.526680673	0.1001227677
552000	0.9751044292	0.1333551312
552100	1.354204864	0.1009540904
552200	1.703658396	0.1174703015
552300	2.244285978	0.168269287
552400	1.87852118	0.2192476903
552500	2.002702036	0.1480513319
552600	1.752087342	0.1156335935
552700	1.515475697	0.1350844206
552800	1.680707158	0.1585271928
552900	1.268838833	0.2102726778
553000	1.580604191	0.1457201827
553100	1.445217601	0.1769930149
553200	2.942315079	0.160547702
553300	2.142656516	0.1703665078
553400	2.241393309	0.1739682224
553500	2.2424937	0.1591908173
553600	1.679220188	0.2736773426
553700	1.664350404	0.2209394961
553800	2.030304031	0.1435402563
553900	2.035398977	0.1613539638
554000	1.91902118	0.1792348495
554100	2.01977615	0.1415100704
554200	1.82991705	0.1517882186
554300	2.212634595	0.13329569
554400	1.5392385	0.1223197849
554500	1.89903366	0.1395578381
554600	2.120317272	0.1282878935
554700	2.204860964	0.1410806353
554800	1.594178869	0.140363029
554900	1.448057264	0.1794135578
555000	2.00165348	0.2082044264
555100	2.152804622	0.2077355307
555200	2.092525948	0.1863931509
555300	3.213529019	0.1910312381
555400	1.658293103	0.3109515006
555500	2.357254204	0.2075247378
555600	3.483854642	0.1916768012
555700	1.934328308	0.218823751
555800	2.78986031	0.1317817012
555900	2.790110861	0.190272358
556000	3.172403894	0.1561412267
556100	2.761799099	0.1810688092
556200	1.756790213	0.2883339514
556300	1.469067266	0.3007831059
556400	2.192377096	0.2073221068
556500	2.408867081	0.2184444282
556600	2.671563201	0.2622435268
556700	1.875966807	0.3097006305
556800	2.968098085	0.2246724148
556900	4.10057739	0.1842317004
557000	2.34059987	0.2824000354
557100	2.342937234	0.2911926063
557200	2.257319433	0.2199561059
557300	1.779828842	0.2283583127
557400	2.22569121	0.1900867496
557500	2.09535585	0.1667306066
557600	2.24172949	0.1641754589
557700	3.155205644	0.2168274453
557800	2.421907952	0.1635080517
557900	2.313006394	0.2313080275
558000	2.305491097	0.2496811776
558100	2.292551028	0.1975190293
558200	2.134299611	0.2267693908
558300	1.725797604	0.1464483824
558400	2.895552448	0.10835096
558500	2.687675459	0.2010062369
558600	2.693838042	0.2797354814
558700	4.191830823	0.2567156651
558800	2.993086615	0.2991327664
558900	3.03585118	0.2714460517
559000	3.299098192	0.197705353
559100	2.02200708	0.1886701991
559200	1.945092895	0.1777639111
559300	2.777136977	0.1407993807
559400	1.4490603	0.2185461775
559500	2.797935224	0.1699535611
559600	2.762098639	0.1883638262
559700	2.457942051	0.1616971615
559800	3.346143679	0.1489596989
559900	3.432131355	0.1419598406
560000	2.704268939	0.229733586
560100	2.749308443	0.1413832754
560200	2.926342338	0.1183682295
560300	2.236883468	0.1578554318
560400	2.187693428	0.1392481511
560500	1.85765289	0.2104597043
560600	1.854057577	0.1991608179
560700	1.598040097	0.2177891142
560800	1.923590865	0.190339067
560900	2.901840347	0.1826744206
561000	3.696185499	0.1766382867
561100	2.595196803	0.2578385888
561200	1.618079366	0.3380507905
561300	2.422108729	0.2164087007
561400	1.978044529	0.228028493
561500	2.47614527	0.2658608782
561600	2.781170895	0.2709551549
561700	2.072995942	0.2596266258
561800	1.886825402	0.2707816864
561900	2.987012698	0.2080788053
562000	2.30354245	0.1947033187
562100	1.54941193	0.216112233
562200	2.411780231	0.1584072589
562300	2.617939178	0.1535440175
562400	2.575777161	0.1926591833
562500	1.854287132	0.2789694205
562600	2.73227431	0.1953303919
562700	2.228802564	0.2315244351
562800	2.403916723	0.1579125411
562900	2.275802193	0.1969794332
563000	2.066928557	0.2196004447
563100	2.138625383	0.2199882582
563200	2.504700462	0.2563806676
563300	2.359009135	0.2042113483
563400	3.638373534	0.167499508
563500	3.478993234	0.2009247644
563600	2.264852659	0.2794857498
563700	3.287280861	0.2327045267
563800	1.124646301	0.3061452459
563900	2.235980533	0.1607806942
564000	1.721573084	0.1697567942
564100	1.566753284	0.2620487873
564200	2.186076936	0.1764391584
564300	2.331766758	0.1332640195
564400	1.756665392	0.1699206862
564500	1.77813367	0.1432813695
564600	1.982155554	0.1349298948
564700	1.430717412	0.1879367084
564800	2.093580124	0.1749921485
564900	2.677891277	0.1715297479
565000	2.39224444	0.1724593688
565100	1.814646483	0.2181992752
565200	1.907867457	0.2345057696
565300	3.123150849	0.1388796563
565400	3.558771085	0.1290386349
565500	3.365526355	0.1641246727
565600	2.731968475	0.3008849352
565700	4.14837574	0.2364352448
565800	2.772715855	0.3135715177
565900	2.863958481	0.2550202331
566000	3.730320905	0.1781872829
566100	3.217470041	0.3028096637
566200	3.720298256	0.1923235776
566300	3.668016187	0.201224017
566400	2.484427327	0.3496367333
566500	3.345310782	0.2601724146
566600	2.976604573	0.2070059881
566700	2.441321563	0.1750766179
566800	2.78540464	0.131140506
566900	1.990081319	0.1969202633
567000	2.879253241	0.1535744302
567100	2.50814322	0.2228843944
567200	2.347702506	0.32608578
567300	2.677790375	0.2748567701
567400	3.415657497	0.2526523988
567500	2.475594969	0.2058660686
567600	1.638553181	0.2564893122
567700	2.74239719	0.1504168808
567800	1.678032925	0.225454943
567900	2.486381327	0.1893431412
568000	2.443126675	0.1980765112
568100	2.314543925	0.189978037
568200	2.997644701	0.1526830018
568300	2.995316137	0.09868801948
568400	2.197643673	0.1541279571
568500	2.129619937	0.1691184366
568600	1.933909004	0.2146099565
568700	2.088410296	0.1380348082
568800	2.084786324	0.1656444156
568900	1.774940337	0.1377100151
569000	1.199401798	0.1844341553
569100	1.653354781	0.2050021709
569200	2.593222264	0.2110732156
569300	2.993370579	0.1301270862
569400	2.48222017	0.1434280589
569500	1.744191361	0.15045711
569600	2.009024166	0.1968270061
569700	2.62912856	0.1532554985
569800	2.518276278	0.166962484
569900	2.381665388	0.1548555459
570000	2.365677373	0.190239109
570100	3.457431866	0.2113834524
570200	3.061524889	0.304224673
570300	3.028137546	0.3017107408
570400	3.083723297	0.2966709144
570500	3.382507473	0.2702544034
570600	2.844143255	0.2064693828
570700	2.046170412	0.1814909466
570800	2.548910295	0.1488452445
570900	3.574293691	0.1595328074
571000	4.031802141	0.1507615267
571100	2.535072279	0.1516241867
571200	1.480604987	0.2368084017
571300	1.579494293	0.2266645735
571400	2.287574836	0.1589449194
571500	1.144499527	0.1615067897
571600	0.7329370004	0.1588084102
571700	1.223092576	0.1541691241
571800	1.185233248	0.1181843616
571900	1.760330447	0.09666099296
572000	1.513838325	0.09545217072
572100	0.8556704304	0.1359478929
572200	2.159679319	0.1171231263
572300	1.891097912	0.1676877859
572400	1.97965778	0.161353475
572500	1.553950076	0.1723128782
572600	1.654062264	0.1367069976
572700	1.687505523	0.1896931149
572800	0.7347421823	0.2007509959
572900	1.9684606	0.1778209209
573000	0.8503516305	0.2556457462
573100	2.414484582	0.1580928962
573200	1.675354685	0.2208879392
573300	1.517368359	0.2322458966
573400	2.080605288	0.187145841
573500	1.722393358	0.1524395093
573600	2.79094268	0.1414479258
573700	2.463140644	0.1607891648
573800	2.582311026	0.157209063
573900	2.241522063	0.1566247584
574000	1.870272468	0.1850759997
574100	1.664465013	0.1845039434
574200	1.887343987	0.1380730912
574300	1.058193606	0.1849357846
